,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),FISV,902.0,835.0,906.0,893.0
Total cash(figures in $M),FISV,902.0,835.0,906.0,893.0
Net receivables(figures in $M),FISV,3585.0,2860.0,2482.0,2782.0
Other current assets(figures in $M),FISV,23057.0,15175.0,12831.0,13371.0
Total current assets(figures in $M),FISV,27544.0,18870.0,16219.0,17046.0
"Gross property, plant and equipment(figures in $M)",FISV,4166.0,3234.0,2911.0,2660.0
Accumulated depreciation(figures in $M),FISV,-2208.0,-1492.0,-1283.0,-1054.0
"Net property, plant and equipment(figures in $M)",FISV,1958.0,1742.0,1628.0,1606.0
Equity and other investments(figures in $M),FISV,2403.0,2561.0,2756.0,2720.0
Goodwill(figures in $M),FISV,36811.0,36433.0,36322.0,36038.0
Intangible assets(figures in $M),FISV,12415.0,14009.0,15358.0,17642.0
Other long-term assets(figures in $M),FISV,1833.0,1823.0,1644.0,1954.0
Total non-current assets(figures in $M),FISV,56325.0,57379.0,58400.0,60493.0
Total assets(figures in $M),FISV,83869.0,76249.0,74619.0,77539.0
Current debt(figures in $M),FISV,468.0,508.0,384.0,287.0
Accounts payable(figures in $M),FISV,652.0,593.0,437.0,3080.0
Taxes payable(figures in $M),FISV,432.0,154.0,130.0,137.0
Accrued liabilities(figures in $M),FISV,1649.0,1628.0,1498.0,1523.0
Deferred revenues(figures in $M),FISV,625.0,585.0,546.0,492.0
Other current liabilities(figures in $M),FISV,21482.0,13652.0,11521.0,11868.0
Total current liabilities(figures in $M),FISV,26458.0,18295.0,15637.0,15727.0
Long-term debt(figures in $M),FISV,20950.0,20729.0,20300.0,21612.0
Deferred tax liabilities(figures in $M),FISV,3602.0,4172.0,4389.0,4247.0
Deferred revenues(figures in $M),FISV,235.0,225.0,187.0,155.0
Other long-term liabilities(figures in $M),FISV,936.0,878.0,777.0,941.0
Total non-current liabilities(figures in $M),FISV,25723.0,26004.0,25653.0,26955.0
Total liabilities(figures in $M),FISV,52181.0,44299.0,41290.0,42682.0
Common stock(figures in $M),FISV,8.0,8.0,8.0,8.0
Retained earnings(figures in $M),FISV,17376.0,14846.0,13441.0,12528.0
Accumulated other comprehensive income(figures in $M),FISV,-1189.0,-745.0,-387.0,-180.0
Total stockholders' equity(figures in $M),FISV,30828.0,30952.0,32330.0,32979.0
Total liabilities and stockholders' equity(figures in $M),FISV,83869.0,76249.0,74619.0,77539.0
