,headline,final_score,datetime
0,Stephens & Co. Reiterates Chesapeake Energy  - (CHK) Equal-Weight Recommendation,86,2023-05-04 16:15:27
1,Chesapeake Energy  - (CHK) Declares $0.55 Dividend,86,2023-05-03 21:20:49
2,Q1 2023 Chesapeake Energy Corp Earnings Call,90,2023-05-03 20:24:54
3,"UPDATE 1-Chesapeake Energy expects natural gas volatility to remain, could pull back on activity",86,2023-05-03 07:09:09
5,"Chesapeake Energy expects natural gas volatility to remain, could pull back on activity",86,2023-05-03 06:32:20
6,Goldman Sachs Keeps Their Buy Rating on Chesapeake Energy (CHK),86,2023-05-03 05:45:00
7,Chesapeake Energy Corporation (CHK) Q1 2023 Earnings Call Transcript,90,2023-05-03 05:36:07
8,"Chesapeake Energy sees continued natural gas volatility, could cut activity",86,2023-05-03 03:01:00
9,Siebert Williams Shank & Co Reaffirms Their Buy Rating on Chesapeake Energy (CHK),86,2023-05-02 22:56:00
10,Chesapeake Energy (CHK) Tops Q1 Earnings and Revenue Estimates,86,2023-05-02 14:45:09
11,Chesapeake Energy profit beats on higher output of natural gas,86,2023-05-02 13:22:44
12,UPDATE 3-Chesapeake Energy profit beats on higher output of natural gas,86,2023-05-02 13:16:20
13,CHESAPEAKE ENERGY CORPORATION REPORTS 2023 FIRST QUARTER RESULTS,90,2023-05-02 13:05:00
14,Chesapeake Energy: Q1 Earnings Snapshot,86,2023-05-02 09:40:00
15,"Chesapeake reports Q1 EPS $1.87, consensus $1.72",86,2023-05-01 20:22:00
16,Chesapeake Energy Non-GAAP EPS of $1.87 beats by $0.21,86,2023-05-01 20:12:00
18,Chesapeake Energy Q1 2023 Earnings Preview,86,2023-04-30 18:41:00
19,Analysts Estimate PDC Energy (PDCE) to Report a Decline in Earnings: What to Look Out for,86,2023-04-26 07:01:02
20,Stephens & Co. Initiates Coverage of Chesapeake Energy  - (CHK) with Equal-Weight Recommendation,86,2023-04-25 15:11:19
21,CHESAPEAKE ENERGY CORPORATION PROVIDES 2023 FIRST QUARTER EARNINGS CONFERENCE CALL INFORMATION,90,2023-04-25 13:05:00
23,Truist Securities Initiates Coverage of Chesapeake Energy  - (CHK) with Buy Recommendation,86,2023-04-24 15:01:22
24,Weather The Recession With This 3x P/E Stock: Liberty Energy,86,2023-04-24 03:14:29
26,Chesapeake initiated with a Buy at Truist,86,2023-04-23 23:18:00
27,"Truist starts Chesapeake at Sell, sees high Capex outweigh output growth",86,2023-04-23 23:13:00
28,"Stephens starts Chesapeake at Equal Weight, says valued at modest discount",86,2023-04-23 22:18:00
29,Chesapeake initiated with an Equal Weight at Stephens,86,2023-04-23 20:38:00
32,Chesapeake Is Betting On The Haynesville,86,2023-04-20 03:20:56
33,Chesapeake assumed with a Buy at UBS,86,2023-04-17 23:06:00
34,Chesapeake (CHK) Receives Long-Term Credit Upgrade From Fitch,86,2023-04-17 05:37:12
36,Wells Fargo Maintains Chesapeake Energy (CHK) Equal-Weight Recommendation,86,2023-04-14 14:18:00
37,Chesapeake Energy (CHK) Receives a Rating Update from a Top Analyst,86,2023-04-14 05:36:00
38,Chesapeake price target lowered to $80 from $82 at Wells Fargo,86,2023-04-13 22:13:00
