,2014,2013,2012,2011,2010,ticker
Current ratio,3.425,2.968,3.535,3.875,2.822,PCP
Quick ratio,0.253,0.424,1.065,2.706,0.542,PCP
Cash ratio,0.225,0.164,0.652,1.230,0.126,PCP
Days of sales outstanding,0,0,0,57.431,0,PCP
Days of inventory outstanding,198.650,191.602,134.044,123.115,142.328,PCP
Operating cycle,198.650,191.602,134.044,180.546,142.328,PCP
Days of payables outstanding,60.496,60.466,52.744,51.274,57.704,PCP
Cash conversion cycle,138.153,131.136,81.300,129.272,84.624,PCP
Gross profit margin,0.343,0.322,0.314,0.304,0.327,PCP
Operating profit margin,0.185,0.254,0.251,0.240,0.257,PCP
Pretax profit margin,0.184,0.254,0.251,0.240,0.257,PCP
Net profit margin,0.185,0.170,0.170,0.163,0.168,PCP
Effective tax rate,0.473,0.327,0.328,0.335,0.345,PCP
Return on assets,0.096,0.084,0.116,0.113,0.120,PCP
Return on equity,0.156,0.146,0.146,0.142,0.157,PCP
Return on capital employed,0.105,0.140,0.191,0.186,0.208,PCP
Net income per EBT,1.006,0.670,0.676,0.678,0.654,PCP
Ebt per ebit,0.994,1,1,1,1,PCP
Ebit per revenue,0.185,0.254,0.251,0.240,0.257,PCP
Debt ratio,0.387,0.421,0.208,0.200,0.231,PCP
Debt equity ratio,0.314,0.389,0.025,0.033,0.042,PCP
Long term debt to capitalization,0.239,0.269,0.024,0.030,0.038,PCP
Total debt to capitalization,0.239,0.280,0.024,0.032,0.041,PCP
Interest coverage,23.382,55.892,141.562,110.652,86.994,PCP
Cash flow to debt ratio,0.527,0.383,4.987,4.387,3.639,PCP
Company equity multiplier,1.632,1.727,1.263,1.251,1.301,PCP
Receivables turnover,0,0,0,6.355,0,PCP
Payables turnover,6.033,6.036,6.920,7.119,6.325,PCP
Inventory turnover,1.837,1.905,2.723,2.965,2.565,PCP
Fixed asset turnover,4.165,4.010,5.457,5.206,4.444,PCP
Asset turnover,0.517,0.496,0.683,0.695,0.716,PCP
Operating cash flow per share,12.926,10.010,7.190,7.274,6.466,PCP
Free cash flow per share,10.488,7.810,5.860,6.430,5.262,PCP
Cash per share,2.795,4.977,7.900,11.002,3.443,PCP
Payout ratio,0.010,0.012,0.014,0.017,0.018,PCP
Operating cash flow sales ratio,0.196,0.174,0.144,0.167,0.166,PCP
Free cash flow operating cash flow ratio,0.811,0.780,0.815,0.884,0.814,PCP
Cash flow coverage ratios,0.527,0.383,4.987,4.387,3.639,PCP
Short term coverage ratios,941,7.150,2.077 K,70.612,60.252,PCP
Capital expenditure coverage ratio,-5.301,-4.549,-5.405,-8.621,-5.368,PCP
Dividend paid and capex coverage ratio,-5.585,-4.812,-5.940,-10.048,-5.962,PCP
Dividend payout ratio,0.010,0.012,0.014,0.017,0.018,PCP
Price book value ratio,3.232,2.781,3.015,2.964,3.037,PCP
Price to book ratio,3.232,2.781,3.015,2.964,3.037,PCP
Price to sales ratio,3.827,3.248,3.494,3.413,3.259,PCP
Price earnings ratio,20.710,19.075,20.594,20.947,19.399,PCP
Price to free cash flows ratio,24.101,23.915,29.791,23.136,24.154,PCP
Price to operating cash flows ratio,19.555,18.658,24.279,20.452,19.654,PCP
Price cash flow ratio,19.555,18.658,24.279,20.452,19.654,PCP
Price earnings to growth ratio,0.840,1.230,1.064,2.492,-1.608,PCP
Price sales ratio,3.827,3.248,3.494,3.413,3.259,PCP
Dividend yield,0.000,0.001,0.001,0.001,0.001,PCP
Enterprise value multiple,13.422,12.942,12.353,12.012,11.413,PCP
Price fair value,3.232,2.781,3.015,2.964,3.037,PCP
