,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),EBAY,2154.0,1379.0,1428.0,923.0
Other short-term investments(figures in $M),EBAY,5317.0,5944.0,2398.0,1850.0
Total cash(figures in $M),EBAY,7471.0,7323.0,3826.0,2773.0
Net receivables(figures in $M),EBAY,763.0,98.0,412.0,691.0
Other current assets(figures in $M),EBAY,1056.0,1009.0,1764.0,1101.0
Total current assets(figures in $M),EBAY,9290.0,9111.0,7190.0,4565.0
"Gross property, plant and equipment(figures in $M)",EBAY,1751.0,1525.0,1867.0,2083.0
Accumulated depreciation(figures in $M),EBAY,-5115.0,-4863.0,-4849.0,-4959.0
"Net property, plant and equipment(figures in $M)",EBAY,1751.0,1525.0,1867.0,2083.0
Equity and other investments(figures in $M),EBAY,1797.0,7966.0,833.0,1305.0
Goodwill(figures in $M),EBAY,4262.0,4178.0,4675.0,4929.0
Intangible assets(figures in $M),EBAY,0.0,8.0,12.0,62.0
Other long-term assets(figures in $M),EBAY,581.0,139.0,145.0,414.0
Total non-current assets(figures in $M),EBAY,11560.0,17515.0,12120.0,13162.0
Total assets(figures in $M),EBAY,20850.0,26626.0,19310.0,17727.0
Current debt(figures in $M),EBAY,1150.0,1355.0,18.0,1022.0
Accounts payable(figures in $M),EBAY,261.0,262.0,332.0,251.0
Taxes payable(figures in $M),EBAY,226.0,371.0,180.0,210.0
Accrued liabilities(figures in $M),EBAY,1866.0,1848.0,2910.0,2189.0
Deferred revenues(figures in $M),EBAY,34.0,79.0,110.0,135.0
Other current liabilities(figures in $M),EBAY,0.0,0.0,452.0,0.0
Total current liabilities(figures in $M),EBAY,4271.0,4622.0,4002.0,3807.0
Long-term debt(figures in $M),EBAY,7721.0,7727.0,7745.0,6738.0
Deferred tax liabilities(figures in $M),EBAY,2245.0,3116.0,2359.0,2646.0
Other long-term liabilities(figures in $M),EBAY,1042.0,1183.0,1263.0,1356.0
Total non-current liabilities(figures in $M),EBAY,11426.0,12226.0,11747.0,11212.0
Total liabilities(figures in $M),EBAY,15697.0,16848.0,15749.0,15019.0
Common stock(figures in $M),EBAY,2.0,2.0,2.0,2.0
Retained earnings(figures in $M),EBAY,34315.0,36090.0,22961.0,17589.0
Accumulated other comprehensive income(figures in $M),EBAY,259.0,398.0,616.0,387.0
Total stockholders' equity(figures in $M),EBAY,5153.0,9778.0,3561.0,2708.0
Total liabilities and stockholders' equity(figures in $M),EBAY,20850.0,26626.0,19310.0,17727.0
