,headline,final_score,datetime
0,Flowserve to Present at Goldman Sachs Industrials & Materials Conference and Participate Virtually in the Oppenheimer 18th Annual Industrial Growth Conference,57,2023-05-04 14:44:00
1,Flowserve Corp. stock underperforms Thursday when compared to competitors,90,2023-05-04 09:55:00
2,What Makes Flowserve (FLS) a Strong Momentum Stock: Buy Now?,86,2023-05-04 09:00:04
3,Flowserve Stock Showing Improving Market Leadership; Earns 86 RS Rating,86,2023-05-03 11:27:00
4,"Flowserve Corp. stock falls Wednesday, still outperforms market",90,2023-05-03 09:55:00
5,RBC Capital Maintains Flowserve (FLS) Sector Perform Recommendation,86,2023-05-03 09:24:28
6,Goldman Sachs Maintains Flowserve (FLS) Sell Recommendation,86,2023-05-03 09:24:28
7,Flowserve price target raised to $38 from $34 at RBC Capital,86,2023-05-03 01:28:00
8,Flowserve price target raised to $40 from $37 at Mizuho,86,2023-05-02 22:55:00
9,Q1 2023 Flowserve Corp Earnings Call,90,2023-05-02 21:53:03
10,Flowserve Corporation (FLS) Q1 2023 Earnings Call Transcript,90,2023-05-02 10:25:32
11,Flowserve Corp. stock outperforms market on strong trading day,90,2023-05-02 09:55:00
12,Mizuho Securities Keeps Their Buy Rating on Flowserve (FLS),86,2023-05-02 04:35:00
13,Flowserve rises 9.8%,74,2023-05-02 01:47:00
14,Goldman Sachs Reaffirms Their Sell Rating on Flowserve (FLS),86,2023-05-01 23:45:00
15,Flowserve (FLS) Q1 Earnings and Revenues Surpass Estimates,86,2023-05-01 14:25:09
16,Flowserve Corporation Reports First Quarter 2023 Results; Raises 2023 Financial Guidance,90,2023-05-01 13:05:00
17,Flowserve Corp. stock outperforms competitors on strong trading day,90,2023-05-01 09:55:00
18,Flowserve: Q1 Earnings Snapshot,86,2023-05-01 09:13:00
19,Flowserve (FLS) Gets a Hold from Oppenheimer,86,2023-05-01 02:05:00
21,"Flowserve`s stock rises after earnings beat estimates, sales rise 19%",86,2023-04-30 21:04:00
22,Flowserve beats earnings estimates as sales rise 19%,86,2023-04-30 20:58:00
23,"Flowserve Q1 results beat estimates, co raises FY 2023 revenue growth guidance",86,2023-04-30 20:23:00
24,Flowserve raises FY23 adjusted EPS view to $1.65-$1.85 from $1.50-$1.75,86,2023-04-30 20:11:00
25,"Flowserve reports Q1 adjusted EPS 40c, consensus 25c",86,2023-04-30 20:10:00
26,Calculating The Intrinsic Value Of Flowserve Corporation (NYSE:FLS),90,2023-04-30 07:23:42
27,Flowserve Q1 2023 Earnings Preview,86,2023-04-29 21:35:00
29,"Flowserve Corp. stock rises Friday, still underperforms market",90,2023-04-28 09:55:00
34,"Flowserve Corp. stock falls Wednesday, underperforms market",90,2023-04-26 09:55:00
35,Flowserve Corp. stock underperforms Tuesday when compared to competitors,90,2023-04-25 09:55:00
36,Flowserve (FLS) Earnings Expected to Grow: Should You Buy?,86,2023-04-24 07:00:02
37,"Flowserve Corp. stock falls Friday, underperforms market",90,2023-04-21 09:55:00
38,"Flowserve Corp. stock falls Thursday, underperforms market",90,2023-04-20 09:55:00
40,June 16th Options Now Available For Flowserve (FLS),86,2023-04-20 03:17:00
41,FLS vs. EPOKY: Which Stock Should Value Investors Buy Now?,60,2023-04-19 08:40:03
42,"Analysts Conflicted on These Industrial Goods Names: Flowserve (FLS), Hub Group (HUBG) and Union Pacific (UNP)",86,2023-04-14 04:40:00
43,"Flowserve Corp. stock rises Thursday, still underperforms market",90,2023-04-13 09:54:00
44,Flowserve Announces Dates for First Quarter 2023 Financial Results,86,2023-04-12 14:08:00
45,Flowserve Appoints Thomas Okray to Board of Directors,86,2023-04-12 13:10:00
46,"Flowserve Corp. stock rises Monday, outperforms market",90,2023-04-10 09:54:00
48,"Flowserve Corp. stock falls Tuesday, underperforms market",90,2023-04-04 09:55:00
50,Flowserve (FLS) Down 7.8% Since Last Earnings Report: Can It Rebound?,86,2023-03-23 08:30:03
51,"Flowserve Corp. stock remains steady Wednesday, still outperforms market",90,2023-03-22 09:55:00
52,"Flowserve Corp. stock rises Tuesday, outperforms market",90,2023-03-21 09:55:00
53,Flowserve to Present at Bank of America’s Global Industrials Conference and Attend the UBS 17th Annual Infrastructure Conference,57,2023-03-21 06:03:00
54,Flowserve (NYSE:FLS) Has More To Do To Multiply In Value Going Forward,86,2023-03-20 05:01:59
55,May 19th Options Now Available For Flowserve (FLS),86,2023-03-16 04:31:00
56,Flowserve Corp. stock underperforms Wednesday when compared to competitors,90,2023-03-14 20:56:00
59,Flowserve Corp. stock underperforms Monday when compared to competitors,90,2023-03-13 09:55:00
60,Flowserve Corp. stock underperforms Friday when compared to competitors,90,2023-03-10 08:55:00
61,"Flowserve Corp. stock falls Tuesday, still outperforms market",90,2023-03-07 08:55:00
62,"Flowserve (FLS), Clariter Partner to Reduce Plastic Waste",86,2023-03-07 06:15:02
63,"Flowserve Corp. stock falls Monday, underperforms market",90,2023-03-06 08:55:00
64,Flowserve's (NYSE:FLS) Dividend Will Be $0.20,86,2023-03-05 04:08:47
