,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),SHW,198.8,165.7,226.6,161.8
Total cash(figures in $M),SHW,198.8,165.7,226.6,161.8
Net receivables(figures in $M),SHW,2563.6,2352.4,2078.1,2088.9
Inventory(figures in $M),SHW,2626.5,1927.2,1804.1,1889.6
Other current assets(figures in $M),SHW,518.8,608.4,482.6,509.4
Total current assets(figures in $M),SHW,5907.7,5053.7,4591.4,4649.7
"Gross property, plant and equipment(figures in $M)",SHW,4073.8,3687.9,3595.6,3520.8
Accumulated depreciation(figures in $M),SHW,-2981.6,-2797.2,-2714.3,-2547.2
"Net property, plant and equipment(figures in $M)",SHW,4073.8,3687.9,3595.6,3520.8
Goodwill(figures in $M),SHW,7583.2,7134.6,7049.1,7004.8
Intangible assets(figures in $M),SHW,4002.0,4001.5,4471.2,4734.5
Other long-term assets(figures in $M),SHW,1027.3,789.0,641.2,561.4
Total non-current assets(figures in $M),SHW,16686.3,15613.0,15810.2,15864.5
Total assets(figures in $M),SHW,22594.0,20666.7,20401.6,20514.2
Current debt(figures in $M),SHW,978.7,1024.1,25.2,634.5
Accounts payable(figures in $M),SHW,2436.5,2403.0,2117.8,1894.3
Accrued liabilities(figures in $M),SHW,1138.3,1005.8,1127.9,1001.1
Other current liabilities(figures in $M),SHW,0.0,0.0,2064.1,1639.5
Total current liabilities(figures in $M),SHW,5960.7,5719.5,4594.4,4539.9
Long-term debt(figures in $M),SHW,9591.0,8590.9,8266.9,8050.7
Deferred tax liabilities(figures in $M),SHW,681.6,768.2,846.1,969.9
Other long-term liabilities(figures in $M),SHW,1606.4,1420.8,1373.7,1196.7
Total non-current liabilities(figures in $M),SHW,13531.2,12510.0,12196.4,11851.0
Total liabilities(figures in $M),SHW,19491.9,18229.5,16790.8,16390.9
Common stock(figures in $M),SHW,91.2,90.8,89.9,119.4
Retained earnings(figures in $M),SHW,3523.2,2121.7,844.3,7366.9
Accumulated other comprehensive income(figures in $M),SHW,-700.6,-698.4,-718.3,-679.5
Total stockholders' equity(figures in $M),SHW,3102.1,2437.2,3610.8,4123.3
Total liabilities and stockholders' equity(figures in $M),SHW,22594.0,20666.7,20401.6,20514.2
