,headline,final_score,datetime
0,Baxter Names Chris Toth CEO of Proposed Kidney Care Spinoff,86,2023-05-05 06:10:00
2,Baxter appoints Chris Toth head of kidney care spinoff,86,2023-05-05 03:34:00
3,Baxter International (NYSE:BAX) Is Due To Pay A Dividend Of $0.29,86,2023-05-05 03:21:51
5,"Baxter International Inc. stock falls Thursday, underperforms market",90,2023-05-04 09:39:00
6,BAX June 23rd Options Begin Trading,60,2023-05-04 03:01:00
8,"Baxter International Inc. stock falls Wednesday, underperforms market",90,2023-05-03 09:39:00
9,Baxter International (BAX) Declares $0.29 Dividend,86,2023-05-02 21:04:14
10,Baxter International Inc. stock outperforms market despite losses on the day,90,2023-05-02 09:39:00
11,BAX vs. SYK: Which Stock Should Value Investors Buy Now?,60,2023-05-02 08:40:03
12,Baxter Declares Quarterly Dividend,60,2023-05-01 13:45:00
13,Barclays Maintains Baxter International (BAX) Overweight Recommendation,86,2023-05-01 10:59:09
14,Baxter International Inc. stock underperforms Monday when compared to competitors,90,2023-05-01 09:39:00
15,Barclays Remains a Buy on Baxter International (BAX),86,2023-04-30 21:25:00
16,Baxter price target raised to $58 from $54 at Barclays,86,2023-04-30 21:11:00
17,Baxter declares $0.29 dividend,60,2023-04-30 20:58:00
18,Citigroup Maintains Baxter International (BAX) Neutral Recommendation,86,2023-04-28 18:05:46
20,Baxter International Inc. stock outperforms market on strong trading day,90,2023-04-28 09:39:00
21,Morgan Stanley Maintains Baxter International (BAX) Equal-Weight Recommendation,86,2023-04-28 08:40:53
22,Stifel Maintains Baxter International (BAX) Buy Recommendation,86,2023-04-28 08:40:52
23,Deutsche Bank Maintains Baxter International (BAX) Hold Recommendation,86,2023-04-28 08:40:50
24,Keybanc Maintains Baxter International (BAX) Overweight Recommendation,86,2023-04-28 05:30:31
25,"Analysts Offer Insights on Healthcare Companies: Baxter International (BAX), IQVIA Holdings (IQV) and Abcam (ABCM)",86,2023-04-28 04:41:00
26,Baxter price target raised to $54 from $45 at Stifel,86,2023-04-28 02:03:00
27,Baxter price target raised to $50 from $40 at Deutsche Bank,86,2023-04-28 01:20:00
28,Baxter price target raised to $50 from $45 at TD Cowen,86,2023-04-27 23:29:00
29,"Analysts Conflicted on These Healthcare Names: Baxter International (BAX), PTC Therapeutics (PTCT) and Oculis Holding (OCS)",86,2023-04-27 23:01:00
30,Baxter price target raised to $53 from $52 at KeyBanc,86,2023-04-27 22:30:00
31,"Analysts Conflicted on These Healthcare Names: Baxter International (BAX), Eli Lilly & Co (LLY) and Quest Diagnostics (DGX)",86,2023-04-27 21:31:00
32,Baxter International (BAX) Gets a Buy from Barclays,86,2023-04-27 20:26:00
33,"Baxter Q1 Earnings Beats Expectations On Stabilizing Macro Settings, Improved Supply Chain",86,2023-04-27 10:15:34
34,"Baxter (BAX) Beats on Q1 Earnings, Ups '23 EPS View",86,2023-04-27 08:47:03
35,Baxter International raises annual profit forecast on higher sales in renal care unit,86,2023-04-27 06:08:32
36,Baxter International (BAX) Q1 Earnings and Revenues Top Estimates,86,2023-04-27 05:35:12
37,Baxter International Inc. 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-27 05:12:36
38,Baxter International Inc. (BAX) Q1 2023 Earnings Call Transcript,90,2023-04-27 05:11:04
39,Baxter Reports First-Quarter 2023 Results,86,2023-04-27 04:15:00
41,Baxter: Q1 Earnings Snapshot,60,2023-04-27 00:22:00
42,"Baxter Non-GAAP EPS of $0.59 beats by $0.10, revenue of $3.65B beats by $50M",86,2023-04-26 23:21:00
43,"Baxter sees Q2 EPS 59c- 61c, consensus 60c",86,2023-04-26 23:19:00
44,"Baxter reports Q1 EPS 59c, consensus 49c",86,2023-04-26 23:18:00
