,2022,2021,2020,2019,2018,ticker
Current ratio,2.461,2.517,2.723,2.431,3.220,FCX
Quick ratio,1.567,1.665,1.483,0.993,1.664,FCX
Cash ratio,1.284,1.369,1.070,0.629,1.267,FCX
Days of sales outstanding,28.761,27.832,36.299,29.576,25.903,FCX
Days of inventory outstanding,125.303,116.993,121.917,110.238,129.196,FCX
Operating cycle,154.064,144.825,158.217,139.814,155.099,FCX
Days of payables outstanding,97.412,90.925,84.807,71.747,45.092,FCX
Cash conversion cycle,56.652,53.900,73.410,68.068,110.007,FCX
Gross profit margin,0.338,0.386,0.179,0.090,0.278,FCX
Operating profit margin,0.309,0.366,0.172,0.037,0.255,FCX
Pretax profit margin,0.295,0.335,0.127,0.021,0.209,FCX
Net profit margin,0.152,0.188,0.060,-0.014,0.140,FCX
Effective tax rate,0.338,0.300,0.525,1.667,0.255,FCX
Return on assets,0.068,0.090,0.020,-0.005,0.062,FCX
Return on equity,0.223,0.308,0.084,-0.022,0.266,FCX
Return on capital employed,0.157,0.199,0.063,0.014,0.122,FCX
Net income per EBT,0.516,0.562,0.475,-0.667,0.669,FCX
Ebt per ebit,0.954,0.915,0.737,0.571,0.819,FCX
Ebit per revenue,0.309,0.366,0.172,0.037,0.255,FCX
Debt ratio,0.513,0.521,0.557,0.572,0.576,FCX
Debt equity ratio,0.683,0.676,0.954,1.057,1.137,FCX
Long term debt to capitalization,0.381,0.394,0.487,0.514,0.532,FCX
Total debt to capitalization,0.406,0.403,0.488,0.514,0.532,FCX
Interest coverage,12.566,13.897,4.075,0.865,5.031,FCX
Cash flow to debt ratio,0.484,0.816,0.311,0.151,0.347,FCX
Company equity multiplier,3.285,3.435,4.142,4.389,4.309,FCX
Receivables turnover,12.691,13.114,10.055,12.341,14.091,FCX
Payables turnover,3.747,4.014,4.304,5.087,8.095,FCX
Inventory turnover,2.913,3.120,2.994,3.311,2.825,FCX
Fixed asset turnover,0.698,0.753,0.476,0.487,0.665,FCX
Asset turnover,0.446,0.476,0.337,0.353,0.441,FCX
Operating cash flow per share,3.566,5.263,2.069,1.021,2.666,FCX
Free cash flow per share,1.159,3.820,0.724,-0.806,1.306,FCX
Cash per share,5.653,5.503,2.508,1.392,2.910,FCX
Payout ratio,0.250,0.077,0.086,-1.426,0.084,FCX
Operating cash flow sales ratio,0.226,0.338,0.212,0.103,0.207,FCX
Free cash flow operating cash flow ratio,0.325,0.726,0.350,-0.789,0.490,FCX
Cash flow coverage ratios,0.484,0.816,0.311,0.151,0.347,FCX
Short term coverage ratios,4.956,20.739,88.735,296.400,227.235,FCX
Capital expenditure coverage ratio,-1.481,-3.648,-1.539,-0.559,-1.960,FCX
Dividend paid and capex coverage ratio,-1.974,-4.325,-1.598,-0.628,-2.204,FCX
Dividend payout ratio,0.250,0.077,0.086,-1.426,0.084,FCX
Price book value ratio,3.520,4.376,3.729,2.047,1.525,FCX
Price to book ratio,3.520,4.376,3.729,2.047,1.525,FCX
Price to sales ratio,2.404,2.678,2.672,1.322,0.802,FCX
Price earnings ratio,15.790,14.207,44.475,-93.319,5.741,FCX
Price to free cash flows ratio,32.789,10.924,35.925,-16.271,7.896,FCX
Price to operating cash flows ratio,10.655,7.930,12.574,12.846,3.867,FCX
Price cash flow ratio,10.655,7.930,12.574,12.846,3.867,FCX
Price earnings to growth ratio,-0.890,0.036,0.085,0.856,0.233,FCX
Price sales ratio,2.404,2.678,2.672,1.322,0.802,FCX
Dividend yield,0.016,0.005,0.002,0.015,0.015,FCX
Enterprise value multiple,6.180,6.146,12.388,13.780,4.818,FCX
Price fair value,3.520,4.376,3.729,2.047,1.525,FCX
